AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,CortosMarketName,CortosSubMarketName,CortosMarketSubmarketID,CortosMarketID,CortosSubMarketID,CortosPropertyNumber,MoodysCountyID,MoodysMetroDivisionID,MoodysMSAID,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,CortosMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"ves35205",,"Property","Cortland Vesta","Cortland Vesta","Birmingham-Hoover, AL","Birmingham-Hoover, AL","Central Birmingham/Mountain Brook","13820-1","13820",1,52935,"01073",,,"AL","Opportunistic",False,False,"Development",0,False,"Sunbelt","Vesta",,"Stabilized",2022-03-27 00:00:00.0000000,"A",4506474,1,2958,2017.500000,318,,2017-06-22 00:00:00.0000000,,201908,202502,"Highland AL Partners, LLC",,"2173 Highland Ave S","Birmingham","35205-4006","(205) 287-8050","","vesta@cortland.com","www.cortlandvesta.com/","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Crystal Welch","Ben Burgoon","Natalie Ross","Candice Davenport","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"vesta",64350250.994000003,13820,"High-rise",318.00000000395426,"ves35205",2017-06-22 00:00:00.0000000,2022-03-27 00:00:00.0000000,1,"KKR",,True,,,0.025000000000000001,,0.014999999999999999,,,,,,,,"KKR",1,2003
"corontheriv83712",,"Property","Cortland on the River","Cortland on the River","Boise City, ID","Boise City, ID","Boise","14260-1","14260",1,10254884,"16001",,,"ID","Core-plus",False,False,"Acquisition",0,False,"CGI","N/A","Cortland Growth and Income Fund","Stabilized",2023-06-02 00:00:00.0000000,"A",4988126,1,4272,2021.000000,237,,2022-06-07 00:00:00.0000000,,202207,202502,,,"749 E Park Blvd","Boise","83712-7794","(208) 328-5944","","ontheriver@cortland.com","www.cortland.com/on-the-river","DT Tucker","Michael Kolshak","Sarah Cannon","Wanda Basil","Kristine Perrett","Tim Dreisbach","Mary Zirbel","Maria Domingo","Shalina Daswani","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"river",2174150,14260,"Mid-rise",237.00000000655859,"corontheriv83712",2022-06-07 00:00:00.0000000,2023-06-02 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",1,3496
"cortm83642",,"Property","Cortland at Ten Mile","Cortland at Ten Mile","Boise City, ID","Boise City, ID","Nampa/Meridian/Caldwell","14260-2","14260",2,67510,"16001",,,"ID","Core-plus",False,False,"Acquisition",0,False,"CGI","N/A","Cortland Growth and Income Fund","Stabilized",2022-06-11 00:00:00.0000000,"A",4971381,1,4271,2018.000000,368,368,2022-05-12 00:00:00.0000000,,202206,202502,"Perugia ID Partners LLC","83-2495528","3800 W Perugia St","Meridian","83642-4836","(208) 768-8212","","tenmile@cortland.com","www.cortland.com/ten-mile","DT Tucker","Michael Kolshak","Sarah Cannon","Wanda Basil","Heather Bennett","Tim Dreisbach","Mary Zirbel","Maria Domingo","Shalina Daswani","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"tenmile",2671488,14260,"Garden-Style",368.00000000885467,"cortm83642",2022-05-12 00:00:00.0000000,2022-06-11 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,,,,,"CGI",1,3726
"corsm83642",,"Property","Cortland South Meridian","Cortland South Meridian","Boise City, ID","Boise City, ID","Nampa/Meridian/Caldwell","14260-2","14260",2,10255693,"16001",,,"ID","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2023-04-04 00:00:00.0000000,"A",4904462,1,4248,2020.000000,336,,2021-12-14 00:00:00.0000000,,202201,202502,"Spanish Fork ID Partners LLC","83-2495528","1871 Spanish Fork Way","Meridian","83642-5595","(208) 261-7046","","southmeridian@cortland.com","cortland.com/south-meridian","DT Tucker","Michael Kolshak","Sarah Cannon","Wanda Basil","Lori Walker","Tim Dreisbach","Mary Zirbel","Stacie Moore","Shalina Daswani","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"southmeridian",2155419,14260,"Garden-Style",336.00000000290925,"corsm83642",2021-12-14 00:00:00.0000000,2023-04-04 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,3377
"corse28203",,"Property","Cortland South End","Cortland South End","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","Uptown/South End","16740-1","16740",1,30463,"37119",,,"NC","Core-plus",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"A",5209198,1,,2009.000000,331,331,2023-09-12 00:00:00.0000000,,202310,202502,"Hawkins Street NC Partners, LP","93-2397632","2225 Hawkins St","Charlotte","28203-5586","(704) 332-5022","","southend@cortland.com","cortland.com/south-end","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Crystal Elliott","Kim Lucas","Katie Wercholuk","Rosanne Ippolito","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"southend",16428040,16740,"Mid-rise",331.00000000137072,"corse28203",2023-09-12 00:00:00.0000000,,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,5197
"regoef28211",,"Property","Cortland Cotswold","Cortland Cotswold","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","Myers Park","16740-2","16740",2,1653,"37119",,,"NC","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2017-02-06 00:00:00.0000000,"B",3519488,1,2109,1986.000000,178,,2018-12-14 00:00:00.0000000,,201502,202502,,,"4817 Water Oak Rd","Charlotte","28211-2445","(704) 486-1929","","cotswold@cortland.com","cortland.com/cotswold","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Jordyn Reardon","Kim Lucas","Katie Wercholuk","Remesa Brown","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"regencyoef",1050526.31578947,16740,"Garden-Style",178.00000000198224,"reg28211",2015-01-30 00:00:00.0000000,2017-02-06 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1669
"poinoef28217",,"Property","Cortland Seventy Seven","Cortland Seventy Seven","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","Southwest Charlotte","16740-3","16740",3,1652,"37119",,,"NC","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2016-11-26 00:00:00.0000000,"B",3519484,1,2104,1996.000000,340,,2018-12-14 00:00:00.0000000,,201502,202502,,,"6530 Free Throw Ln","Charlotte","28217-6420","(704) 285-2983","","seventyseven@cortland.com","cortland.com/seventy-seven","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Lorretta Ogborn","Kim Lucas","Katie Wercholuk","Steven Rao","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"pointeoef",1998526.31578947,16740,"Garden-Style",340.00000000540564,"poin28217",2015-01-30 00:00:00.0000000,2016-11-26 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1672
"capcwbre228273",,"Property","Cortland Whitehall","Cortland Whitehall","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","Southwest Charlotte","16740-3","16740",3,67381,"37119",,,"NC","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2025-02-17 00:00:00.0000000,"A",4450018,1,2949,2018.000000,271,,2021-07-01 00:00:00.0000000,,201902,202502,,"86-3509372","9214 Christy Joy Dr","Charlotte","28273-0046","(704) 286-8739","","Whitehall@cortland.com","www.cortlandwhitehall.com","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Jordyn Reardon","Kim Lucas","Katie Wercholuk","Renita Lott","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"whitehallbre",1053392.75741508,16740,"Garden-Style",271.00000000377474,"capcw28273",2019-01-10 00:00:00.0000000,2025-02-17 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",0,1674
"cornd28210",,"Property","Cortland NoDa","Cortland NoDa","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","North Charlotte","16740-4","16740",4,65882,"37119",,,"NC","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-08-13 00:00:00.0000000,"A",4670796,1,3035,2020.000000,309,,2020-07-23 00:00:00.0000000,,202008,202502,"North Brevard NC Partners LP","85-1559997","1700 N Brevard St","Charlotte","28206-3606","(980) 399-5886","","NoDa@cortland.com","cortland.com/noda","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Crystal Elliott","Kim Lucas","Katie Wercholuk","Remesa Brown","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"noda",428000,16740,"Garden-Style",309.0000000073656,"cornd28210",2020-07-23 00:00:00.0000000,2021-08-13 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,220,,,,"CGI",1,1601
"corw30067",,"Property","Cortland Woodlands","Cortland Woodlands","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Southeast Marietta","12060-25","12060",25,913,"13067",,,"GA","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Stabilized",2024-12-20 00:00:00.0000000,"B",5409845,1,,1983.000000,484,484,2024-11-20 00:00:00.0000000,,202412,202502,"Delk Road GA Partners, LLC","33-1497368","2850 Delk Rd SE","Marietta","30067-5352","(470) 912-1634","","woodlands@cortland.com","www.cortland.com/woodlands","Tiffany Barnett","N/A","David Wade","Patrick Hollon","Kelly Braun","Brandon Center","Natalie Ross","Claudine Romain","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","N/A",True,"woodlands",20998965.73,12060,"Garden-style",484.0000000074964,"corw30067",2024-11-20 00:00:00.0000000,2024-12-20 00:00:00.0000000,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6293
"watecbre230062",,"Property","Cortland Watermark","Cortland Watermark","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Northeast Cobb/Woodstock","12060-28","12060",28,13608,"13067",,,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2021-04-20 00:00:00.0000000,"B",2911004,1,2126,1985.000000,510,,2021-05-20 00:00:00.0000000,,201302,202502,,"86-3509372","2000 E Lake Pkwy","Marietta","30062-3868","(770) 343-3910","","watermark@cortland.com","cortland.com/watermark","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Michele Price","Ben Burgoon","Natalie Ross","Renita Lott","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"eastlakebre",606000,12060,"Garden-Style",510.00000000677886,"watecy30062",2017-12-21 00:00:00.0000000,2021-04-20 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1072
"jeflbre230062",,"Property","Cortland East Cobb","Cortland East Cobb","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Northeast Cobb/Woodstock","12060-28","12060",28,2135,"13067",,,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2021-02-24 00:00:00.0000000,"B",4382814,1,1080,1991.000000,323,,2021-07-01 00:00:00.0000000,,201809,202502,,"86-3509372","2085 Roswell Rd","Marietta","30062-7517","(770) 629-0812","","eastcobb@cortland.com","cortland.com/east-cobb","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Mindy Dollinger","Zack Knab","Jamison Gavin","Corey Pilkenton","John Oubre","Brandon Center",True,"lakesidebre",375000,12060,"Garden-Style",323.00000000162231,"jefl30062",2018-08-08 00:00:00.0000000,2021-02-24 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1066
"parbre2830076",,"Property","Cortland Park 83","Cortland Park 83","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Roswell","12060-29","12060",29,2018,"13121",,,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2024-10-09 00:00:00.0000000,"B",2691034,1,2102,1992.500000,664,,2021-05-20 00:00:00.0000000,,201205,202502,,"86-3509372","100 Calibre Creek Pkwy","Roswell","30076-4500","(770) 343-4309","","Park83@cortland.com","cortland.com/park-83","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Catherine Davidson","Andrey Allicock","Natalie Ross","Mindy Dollinger","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"park83bre",17928687.408808,12060,"Garden-Style",664.0000000013747,"par8y30076",2017-12-21 00:00:00.0000000,2024-10-09 00:00:00.0000000,1,"Blackstone",,True,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",0,1067
"lexbre30004",,"Property","Cortland Lex","Cortland Lex","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Alpharetta/Cumming","12060-30","12060",30,9287,"13121",,,"GA","Core-Plus",False,True,"Acquisition",0,False,"3rd Party Management","3rd Party Management",,"Stabilized",2014-08-06 00:00:00.0000000,"B",2946889,1,2034,1995.000000,360,,2020-10-08 00:00:00.0000000,,201304,202502,,"82-1763439","1000 Lexington Farms Dr","Alpharetta","30004-5324","(770) 343-4550","","lexdistro@cortland.com","cortland.com/lex","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Chris DeVane","Andrey Allicock","Natalie Ross","Mindy Dollinger","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"lexmiltonbre",,12060,"Garden-Style",360.0000000014532,"lex30004",2013-03-28 00:00:00.0000000,2014-08-06 00:00:00.0000000,1,"Blackstone",,False,,,0.025000000000000001,,,,,,,,,,"Blackstone",1,1069
"corwi30004",,"Property","Cortland Windward","Cortland Windward","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Alpharetta/Cumming","12060-30","12060",30,12756,"13121",,,"GA","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2022-12-27 00:00:00.0000000,"B",4740089,1,3059,1987.000000,294,,2021-01-07 00:00:00.0000000,,202102,202502,"Lake Union GA Partners LLC (DE)","85-2361889","905 Lake Union Hill Way","Alpharetta","30004-3877","(770) 821-1937","","Windward@cortland.com","cortland.com/windward","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Chris DeVane","Andrey Allicock","Natalie Ross","Nadeige Exavier","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"windward",13998353.852325,12060,"Garden-Style",294.00000000913008,"corwi30004",2021-01-07 00:00:00.0000000,2022-12-27 00:00:00.0000000,1,"Fund V",,True,,,0.032500000000000001,,,,,,220,,,,"Fund V",1,2381
"attbre30022",,"Property","Cortland Holcomb Bridge","Cortland Holcomb Bridge","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Alpharetta/Cumming","12060-30","12060",30,9291,"13121",,,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2017-09-17 00:00:00.0000000,"B",3712014,1,2090,1986.000000,304,,2020-02-28 00:00:00.0000000,,201509,202502,,"84-4601448","2745 Holcomb Bridge Rd","Alpharetta","30022-5308","(404) 594-5507","","holcombbridge@cortland.com","cortland.com/holcomb-bridge","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Catherine Davidson","Andrey Allicock","Natalie Ross","Renita Lott","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"holcombspondbre",,12060,"Garden-Style",304.00000000741363,"att30022",2015-08-28 00:00:00.0000000,2017-09-17 00:00:00.0000000,1,"Blackstone",,True,,,0.025000000000000001,,0.0074999999999999997,,,,,,,,"Blackstone",1,1057
"echl30092",,"Property","Cortland Peachtree Corners","Cortland Peachtree Corners","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Norcross","12060-31","12060",31,86617,"13135",,,"GA","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2020-07-05 00:00:00.0000000,"B",4560716,1,2960,2018.000000,296,,2019-09-13 00:00:00.0000000,,201910,202502,,,"510 Guthridge Ct","Peachtree Corners","30092-3548","(404) 999-4052","","PeachtreeCorners@cortland.com","cortland.com/peachtree-corners","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Catherine Davidson","Andrey Allicock","Natalie Ross","Maria Domingo","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"peachtreecorners",1575310.4532000001,12060,"Garden-Style",296.00000000735861,"echl30092",2019-09-13 00:00:00.0000000,2020-07-05 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",1,1063
"spc30092",,"Property","The Springs at Peachtree Corners","The Springs at Peachtree Corners","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Norcross","12060-31","12060",31,15054,"13135",,,"GA","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"C",5397692,1,,1981.000000,508,508,2024-09-18 00:00:00.0000000,,202410,202502,"Peachtree Corner GA Partners, LLC","99-4647441","3500 Peachtree Corners Cir","Peachtree Corners","30092-3114","(470) 622-8815","","springsatpeachtreecorners@cortland.com","https://cortland.com/apartments/the-springs-at-pea","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Liliana Trujillo","Andrey Allicock","Natalie Ross","Steven Rao","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"springsptc",16820676.239999998,12060,"Garden-style",508.00000000106945,"spc30092",2024-09-18 00:00:00.0000000,,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6107
"ascrWD188AL",,"Property","Ascot Road","Ascot Road","N/A","N/A","N/A",,,,,,,,"UK","Opportunistic",False,False,"Development",0,False,"Cortland UK","Cortland UK",,"Non-Stabilized",,"N/A",,,,,,489,2017-11-30 00:00:00.0000000,,201712,202502,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",True,,122911403.00624999,,,,"ascrWD188AL",2017-11-30 00:00:00.0000000,,1,"Colony",,False,,,,,,,,,,,,,"Colony",0,
"aubg30312",,"Property","Auburn Glen","Auburn Glen","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Downtown Atlanta","12060-1","12060",1,21827,"13121",,,"GA","Opportunistic",True,False,"Development",0,False,"Stand-alone","Auburn Glenn",,"Non-Stabilized",,"B",2690752,1,2060,2004.000000,271,,2003-01-01 00:00:00.0000000,,201107,202502,"Auburn Glenn, LP","30-0001713","49 Boulevard SE","Atlanta","30312-1858","(404) 584-1300","","auburnglenn@cortland.com","www.auburnglenn.com","Tiffany Barnett","Michael Kolshak","David Wade","Eboni Jackson","Melissa Scruggs","Andrey Allicock","Natalie Ross","Candice Davenport","Melissa Jones","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"aubgln",0,12060,"Garden-Style",271.00000000910541,"aubg30312",2003-01-01 00:00:00.0000000,,1,"Cortland",,True,,,0.040000000000000001,,,,,,,,,,"Cortland",0,
"sovbbre28262",,"Property","Cortland Belgate","Cortland Belgate","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,87838,"37119",,,"NC","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2018-07-13 00:00:00.0000000,"A",4266914,1,121500,2017.000000,266,,2020-02-28 00:00:00.0000000,,201802,202502,,"84-4601448","6008 Lewis St","Charlotte","28262-3634","(704) 318-2280","","belgate@cortland.com","cortland.com/belgate","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","SHARED - SHARED - Emily Steinberg","Kim Lucas","Katie Wercholuk","Renita Lott","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"belgatebre",,16740,"Garden-Style",266.00000000178665,"sovb28262",2018-01-19 00:00:00.0000000,2018-07-13 00:00:00.0000000,1,"Blackstone",,True,455378,28788,0.025000000000000001,"gross-revenue",0.0074999999999999997,,,,220,,,,"Blackstone",1,1668
"uncbre228262",,"Property","Cortland University City","Cortland University City","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,41648,"37119",,,"NC","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Non-Stabilized",,"B",3735206,1,2122,2009.000000,372,,2021-05-11 00:00:00.0000000,,201510,202502,,"86-3509372","1421 Baseline Rd","Charlotte","28262-3805","(704) 318-2328","","universitycity@cortland.com","cortland.com/apartments/cortland-university-city","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","SHARED - SHARED - Emily Steinberg","Kim Lucas","Katie Wercholuk","Mindy Dollinger","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"universitycenterbre",5101808.2058527498,16740,"Garden-Style",372.00000000486506,"unc28262",2015-09-11 00:00:00.0000000,,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",0,1676
"huncoef28262",,"Property","Cortland University North","Cortland University North","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,1599,"37119",,,"NC","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2017-04-16 00:00:00.0000000,"B",3519469,1,2091,1990.000000,300,,2018-12-14 00:00:00.0000000,,201502,202502,,,"100 Heritage Pointe Rd","Charlotte","28262-2444","(704) 318-2291","","universitynorth@cortland.com","cortland.com/apartments/cortland-university-north","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Cherrelle Crawford","Kim Lucas","Katie Wercholuk","Remesa Brown","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"huntcluboef",1453684.2105263199,16740,"Garden-Style",300.00000000781404,"hunc28262",2015-01-30 00:00:00.0000000,2017-04-16 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1673
"cormc28262",,"Property","Cortland Mallard Creek","Cortland Mallard Creek","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,14240,"37119",,,"NC","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Non-Stabilized",,"A",4904463,1,4246,2000.000000,368,,2021-12-14 00:00:00.0000000,,202201,202502,"Solano NC Partners LLC","85-2361889","500 Solano Dr","Charlotte","28262-1054","(704) 703-8561","","mallardcreek@cortland.com","cortland.com/mallard-creek","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Cherrelle Crawford","Kim Lucas","Katie Wercholuk","Lisa Jones","Ruchi Naik","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"mallard",13788345,16740,"Garden-Style",368.00000000608253,"cormc28262",2021-12-14 00:00:00.0000000,,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Fund V",0,3399
